author_name,book_title,author_average_rating,author_rating_count,author_review_count,book_average_rating,num_ratings,num_reviews,pages,genre_Childrens,genre_Classics,genre_Fantasy,genre_Fiction,genre_Historical,genre_History,genre_Horror,genre_Mystery,genre_New Adult,genre_Nonfiction,genre_Paranormal,genre_Romance,genre_Science Fiction,genre_Sequential Art,genre_Young Adult,author_gender_female,author_gender_male,starrating
"Thomas Wolfe
","
      Look Homeward, Angel
",3.97,21551,1657,3.94,11614,839,644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Winston Groom
","
      Forrest Gump
",4.04,66481,3261,4.06,54642,1946,248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Robert Penn Warren
","
      All the King's Men
",4.08,57840,2943,4.09,51153,2298,439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Olive Ann Burns
","
      Cold Sassy Tree
",3.98,96851,4090,4.01,93377,3700,391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Rebecca Wells
","
      Divine Secrets of the Ya-Ya Sisterhood
",3.79,543459,7079,3.8,491585,4101,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"Lynn Viehl
","
      The Clockwork Wolf
",3.94,38762,2458,3.88,810,107,352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Lilo Abernathy
","
      The Light Who Shines
",4.01,1274,217,4.0,864,166,473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"B.J.  Scott
","
      Highland Quest
",4.06,3471,328,4.08,435,24,248,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,**
"Rainy Kaye
","
      Summoned
",3.88,2191,497,3.95,476,197,237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Shawntelle Madison
","
      Compelled
",3.68,5710,1416,3.76,167,40,203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"A.A. Aguirre
","
      Silver Mirrors
",3.75,2732,431,3.88,826,108,325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,**
"Paige Tyler
","
      Her Perfect Mate
",3.99,26283,4306,3.85,2278,295,316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Sandra Hill
","
      Kiss of Wrath
",4.01,45965,3277,4.25,748,72,384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Kathryn Le Veque
","
      The Wolfe
",4.37,47660,4231,4.37,1423,171,909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,**
"Katie Reus
","
      His Untamed Desire
",4.04,68407,9112,3.94,513,85,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Violetta Rand
","
      Blind Redemption
",3.94,5295,1205,4.13,152,19,200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,***
"Vicki Pettersson
","
      The Given
",3.78,54543,3541,4.23,420,76,384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"D.L. McDermott
","
      Cold Iron
",3.71,2246,309,3.56,1205,146,381,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Dianne Sylvan
","
      Shadowbound
",3.93,15816,1070,4.15,830,54,327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Delilah S. Dawson
","
      Wicked After Midnight
",3.78,37526,6855,3.86,379,79,429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,***
"Elisabeth Staab
","
      Hunter by Night
",3.69,2980,565,4.01,238,45,384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,***
"Mandy M. Roth
","
      Tactical Magik
",4.08,55278,7376,4.25,1443,91,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Anita Clenney
","
      Heart of a Highland Warrior
",3.98,10167,869,4.11,597,53,338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Dana Marie Bell
","
      Bear Naked
",3.98,75434,3062,4.11,2654,109,236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Marjorie M. Liu
","
      Labyrinth of Stars
",3.96,157663,13593,3.99,642,68,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Shannon K. Butcher
","
      Willing Sacrifice
",3.99,42672,2948,3.99,1011,111,371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Cecy Robson
","
      Cursed By Destiny
",4.03,21801,3411,4.12,2059,214,368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,****
"Alexandra Ivy
","
      Hunt the Darkness
",4.09,132062,9083,4.29,2214,172,379,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"J.D. Horn
","
      The Line
",3.85,39142,2993,3.79,17566,1508,296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Pamela Palmer
","
      Wulfe Untamed
",4.05,46828,2704,4.28,1544,151,347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Nancy Pickard
","
      The Scent of Rain and Lightning
",3.75,44495,4492,3.8,16783,2184,320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,***
"Brady Udall
","
      The Lonely Polygamist
",3.65,20836,3459,3.51,14322,2542,602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Shilpi Somaya Gowda
","
      Secret Daughter
",3.99,74155,6198,3.98,64474,5201,339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Jean Kwok
","
      Girl in Translation
",3.95,44832,5710,3.97,41366,5128,290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Jennifer Egan
","
      A Visit from the Goon Squad
",3.64,248117,27402,3.66,157104,16376,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,****
"Beth Hoffman
","
      Saving CeeCee Honeycutt
",3.93,83048,10065,3.93,71439,8313,254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,****
"Jonathan Franzen
","
      Freedom
",3.73,356289,29983,3.74,140288,13333,562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,****
"Suzanne Enoch
","
      London's Perfect Scoundrel
",3.91,102615,6199,4.05,7679,339,372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Kathleen E. Woodiwiss
","
      The Flame and the Flower
",4.03,89237,4036,4.08,15165,742,430,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Jennifer Loiske
","
      Lucas
",4.32,892,208,4.51,138,40,135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,***
"Lorraine Heath
","
      In Bed with the Devil
",3.93,114379,9802,4.03,10360,625,371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Charlotte Stein
","
      Sheltered
",3.62,27380,4126,3.63,5197,465,162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Cora Brent
","
      Risk
",4.1,71860,4676,4.21,7371,345,302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,**
"Abby Niles
","
      Winning Love
",3.9,10144,1143,4.03,792,90,250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,**
"Ranae Rose
","
      Battered Not Broken
",3.77,13623,1116,3.76,787,52,319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,**
"Carly Fall
","
      Against the Ropes
",3.95,5158,750,3.49,164,31,121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,**
"Jennifer Lyon
","
      Obsession
",4.12,21417,1942,4.24,2935,234,171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,**
"Adriana Locke
","
      Sacrifice
",4.22,76965,10539,4.28,6865,1050,325,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Hadley Quinn
","
      The Fighter's Block
",3.96,7543,653,3.81,1793,159,332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,***
"Sabrina Stark
","
      Unbelonging
",3.97,19838,1137,3.98,6084,265,351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,***
"Bethany Bazile
","
      Fight For Me
",3.93,11467,878,4.01,3215,206,401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Sarah Castille
","
      In Your Corner
",3.97,38839,4883,4.06,4149,324,295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Jenika Snow
","
      Giving it to the Bad Boy
",3.79,155934,15060,3.69,3391,178,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,***
"Christine  Bell
","
      Down for the Count
",3.87,37440,2657,3.91,10301,592,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Priscilla West
","
      Wrecked
",3.92,41946,4051,3.83,8826,1084,286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,***
"Kelley R. Martin
","
      Down and Out
",3.97,13387,849,3.98,10776,665,286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Sidney Halston
","
      Against the Cage
",3.99,12495,2616,3.78,3111,355,256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Alyssa Rae Taylor
","
      Raising Ryann
",4.04,15274,974,4.01,9695,600,277,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Tracy Banghart
","
      Shattered Veil
",3.91,7395,1998,4.11,718,185,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"David Edison
","
      The Waking Engine
",3.18,791,189,3.16,772,184,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Dani René
","
      Madd Ink
",4.07,7769,3234,3.94,127,80,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"R.D. Ronald
","
      The Elephant Tree
",3.57,33417,303,3.52,15666,162,252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,***
"Jennifer Rardin
","
      Once Bitten, Twice Shy
",3.96,43122,1913,3.71,11424,653,308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"P.G. Wodehouse
","
      Right Ho, Jeeves
",4.18,315899,23045,4.32,20952,1327,272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Jerome K. Jerome
","
      Three Men in a Boat
",3.89,61345,4986,3.9,46362,3724,185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Sherelle Green
","
      A Los Angeles Passion
",4.41,1449,400,4.44,45,13,224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*
"Vivian Arend
","
      A Firefighter's Christmas Gift
",3.96,91757,6857,4.24,364,57,181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,**
"Elizabeth Hayley
","
      I Hate You, I Love You
",3.82,7594,1594,3.74,219,115,272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,**
"T.L. Travis
","
      Greyson Fox
",4.18,678,341,4.08,133,47,189,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,**
"Harlow Layne
","
      Hollywood Redemption
",4.28,254,147,4.07,82,45,352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,**
"Carrie Aarons
","
      The Tenth Girl
",3.89,11636,2386,3.79,1097,162,250,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,**
"Sarah Darlington
","
      But First, Coffee
",3.7,3879,1245,3.86,222,171,300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,***
"Lisa Suzanne
","
      It Started with a Lie
",4.17,8716,2338,4.31,281,149,237,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Lauren Runow
","
      Austin
",4.17,3319,1525,4.22,374,160,225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"J. Saman
","
      Touching Sin
",4.35,1331,590,4.27,166,64,338,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"R.C. Boldt
","
      The Good Samaritan
",4.14,9131,2659,4.52,342,188,346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Madison Quinn
","
      On His Terms
",4.26,371,174,4.1,202,85,305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"A.M. Hargrove
","
      From Ice To Flames
",3.98,29670,4780,4.16,743,127,372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Melanie Moreland
","
      Reid
",4.05,30069,4166,4.3,551,165,241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Lauren Landish
","
      Buck Wild
",3.97,59217,8592,4.45,540,205,268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Lauren Layne
","
      Hard Sell
",3.98,152399,16941,4.11,3120,554,247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Samantha Chase
","
      One More Moment
",3.93,44365,6755,4.13,566,248,335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Kennedy Fox
","
      Keeping Him
",4.1,27767,4623,4.38,936,212,492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Jayne Frost
","
      Down to You
",4.16,3354,982,4.6,449,185,425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Devney Perry
","
      Timid
",4.22,41137,5461,4.23,3520,504,384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Saffron A. Kent
","
      Medicine Man
",4.15,9388,2260,4.22,2343,483,516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"H.J. Bellus
","
      Yesterday Is Gone
",4.13,36036,5963,4.18,677,149,255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Andrea L. Wells
","
      The Violet Hour
",3.95,200,40,3.89,182,32,324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*
"Diana Ballew
","
      Immortal Prey
",3.84,154,31,3.85,72,9,246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*
"Melissa Petreshock
","
      Fire of Stars and Dragons
",3.52,347,69,3.53,323,64,224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"A.C. Heller
","
      Fate
",3.88,202,39,3.7,138,25,167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Brianna J. Merrill
","
      Son of Eden
",3.72,735,83,3.59,569,67,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"J.L. McFadden
","
      Choices
",4.46,54,24,4.6,30,15,189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Season Vining
","
      Beautiful Addictions
",3.72,1609,532,3.61,863,277,288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,***
"Sarah Skilton
","
      Bruised
",3.7,1305,262,3.73,998,154,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Shari J. Ryan
","
      Schasm
",4.15,6891,2556,3.78,326,122,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,**
"Allyse Near
","
      Fairytales for Wilde Girls
",4.16,900,221,4.16,900,221,432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Erin Rhew
","
      The Prophecy
",4.35,211,90,4.33,144,63,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Amy McCulloch
","
      The Oathbreaker's Shadow
",3.73,1840,314,3.61,1332,197,416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Matthew Kadish
","
      Earthman Jack vs. the Ghost Planet
",4.11,1212,329,4.03,550,107,564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,**
"Erin Richards
","
      Vigilante Nights
",3.99,613,219,3.54,90,38,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Cal Armistead
","
      Being Henry David
",3.66,2552,443,3.66,2552,443,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Caela Carter
","
      Me, Him, Them, & It
",3.87,5160,997,3.78,1368,226,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"J.L. Spelbring
","
      Perfection
",3.66,494,101,3.64,442,82,317,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,**
"Louise D. Gornall
","
      In Stone
",4.18,73,17,4.18,73,17,245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Anne Applegate
","
      The Last Academy
",3.41,1627,285,3.41,1627,285,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Michelle K. Pickett
","
      PODs
",3.7,2795,380,3.55,1197,225,312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,**
"Heather L. Reid
","
      Pretty Dark Nothing
",3.39,510,196,3.35,481,186,321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,**
"Amy Spalding
","
      The Reece Malcolm List
",3.72,7836,1590,3.87,2769,334,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"K.A. Barson
","
      45 Pounds (More or Less)
",3.8,4870,870,3.8,4794,849,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,**
"Stephanie Kuehn
","
      Charm & Strange
",3.65,10323,2563,3.78,4825,1072,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Lindsay Ribar
","
      The Art of Wishing
",3.67,4152,842,3.68,2085,326,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Polly Holyoke
","
      The Neptune Project
",4.29,3349,487,4.22,2406,395,340,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,***
"Kit Grindstaff
","
      The Flame in the Mist
",3.7,363,86,3.7,363,86,464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Helen  Douglas
","
      After Eden
",3.67,2338,341,3.67,2069,301,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Romily Bernard
","
      Find Me
",3.92,4688,818,3.86,3258,536,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Kara Taylor
","
      Prep School Confidential
",3.95,5499,840,3.97,3409,518,310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,***
"Rachele Alpine
","
      Canary
",3.76,1116,285,3.69,635,143,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Carly Anne West
","
      The Murmurings
",3.57,2870,458,3.6,1932,278,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Laurie Boyle Crompton
","
      Blaze (or Love in the Time of Supervillains)
",3.56,1854,525,3.56,1112,247,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Kellie Sheridan
","
      Mortality
",3.75,1217,418,3.71,455,148,280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,***
"Kimberly Ann Miller
","
      Triangles
",3.5,296,87,3.4,263,67,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Page Morgan
","
      The Beautiful and the Cursed
",3.83,6667,900,3.75,4551,570,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"C.J. Flood
","
      Infinite Sky
",3.61,1589,277,3.62,1453,259,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"T. Michael Martin
","
      The End Games
",3.51,3187,531,3.51,3061,491,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Kelsey Sutton
","
      Some Quiet Place
",3.85,3592,747,3.84,2693,480,331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Liz Coley
","
      Pretty Girl-13
",4.01,6314,1072,4.01,6084,986,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Justina Ireland
","
      Vengeance Bound
",3.97,13721,3387,3.48,824,151,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Betsy Cornwell
","
      Tides
",3.6,6137,1350,3.63,1138,193,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"J.J. Howard
","
      That Time I Joined the Circus
",3.79,2625,444,3.61,1871,309,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Steven dos Santos
","
      The Culling
",3.96,1773,352,3.86,1153,240,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Lisa Voisin
","
      The Watcher
",3.81,607,147,3.71,535,116,541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,***
"Amy Butler Greenfield
","
      Chantress
",3.83,5450,678,3.78,2340,319,324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***
"Jamie  Blair
","
      Leap of Faith
",3.76,1999,385,3.78,1663,250,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Alison Cherry
","
      Red
",3.54,4163,996,3.51,1528,320,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Lisa M. Basso
","
      A Shimmer of Angels
",3.77,863,255,3.68,692,226,321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,***
"Erica Lorraine Scheidt
","
      Uses for Boys
",3.3,1805,474,3.3,1804,474,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,***
"Dorothy Dreyer
","
      My Sister's Reaper
",4.04,568,199,4.08,237,63,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,***
"Victoria Scott
","
      The Collector
",3.91,28041,5203,3.54,8450,1306,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Yelena Black
","
      Dance of Shadows
",3.58,4132,675,3.55,3780,627,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,****
"Emma Pass
","
      Acid
",3.76,8230,948,3.75,7182,772,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,****
"Emily Murdoch
","
      If You Find Me
",4.06,17156,2820,4.06,17156,2820,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Kristin Halbrook
","
      Nobody But Us
",3.53,2825,496,3.46,1819,350,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Miriam Forster
","
      City of a Thousand Dolls
",3.76,5973,815,3.71,4763,648,359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,****
"Bridget Zinn
","
      Poison
",3.92,9818,1320,3.92,9818,1320,276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*****
"A.O. Peart
","
      Reclaim Me
",3.8,3197,798,4.3,101,27,198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,**
"Kevin Kwan
","
      China Rich Girlfriend
",3.85,336044,31388,3.82,78888,6420,378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,**
"Angela Ford
","
      Sunset Kisses
",4.08,1659,765,4.38,26,21,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,**
"Susan M. Boyer
","
      Lowcountry Boneyard
",4.13,12967,1744,4.26,1809,228,286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Mindy Kaling
","
      Is Everyone Hanging Out Without Me? (And Other Concerns)
",3.86,510564,30421,3.85,365454,20784,222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,****
"Julie Mulhern
","
      The Deep End
",4.29,5578,1309,3.99,1576,320,255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,*****
"Molly O'Hare
","
      Stumbling Into Him
",4.07,579,157,4.11,304,70,212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Ruth Saberton
","
      The Letter
",4.16,7464,753,4.56,1100,123,414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,***
"Shahad Al Rawi
","
      ساعة بغداد
",3.65,1373,261,3.65,1371,261,266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Brynne Asher
","
      Until Avery
",4.2,15473,2043,4.26,1213,195,112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Logan Chance
","
      Stuck
",4.06,13459,3120,3.94,1688,264,236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,***
"Miquel Reina
","
      Lights on the Sea
",4.13,1004,302,4.13,1003,302,272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"April White
","
      An Urchin of Means
",4.32,11777,1632,4.6,249,80,258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,***
"Natasha Madison
","
      Perfect Love Story
",4.21,27876,5064,4.28,2003,372,186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Lilly Wilde
","
      Shattered Beginnings
",4.56,2034,636,4.56,140,81,240,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Lex Martin
","
      Reckless
",4.14,38315,4886,4.21,4631,661,408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,***
"Michelle Heard
","
      False Perceptions
",4.07,9603,1760,4.38,364,148,307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Kate  Stewart
","
      Someone Else's Ocean
",4.18,46272,8577,4.3,3431,581,362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Ella Fields
","
      Suddenly Forbidden
",4.11,10907,2210,4.03,3668,508,295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,****
"K.K. Allen
","
      Waterfall Effect
",4.28,7352,1983,4.31,1254,330,488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"R. Scarlett
","
      Filthy Gods
",4.2,10024,2289,4.26,3862,838,168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,****
"Giana Darling
","
      Welcome to the Dark Side
",4.33,6989,2192,4.34,2342,554,400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Ashley Jade
","
      Complicated Parts
",4.46,7531,2562,4.5,540,250,266,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,*****
"Jewel E. Ann
","
      Look the Part
",4.33,64482,9942,4.29,10148,1308,380,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,*****
"Lori Rader-Day
","
      Little Pretty Things
",3.47,6670,1105,3.47,2018,292,303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,**
"Jennifer Lane
","
      With Good Behavior
",3.84,2467,662,3.69,542,136,223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,***
"Veronica Roth
","
      Allegiant
",4.08,4786773,259469,3.63,728833,63987,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,****
"Melissa Marr
","
      Wicked Lovely
",3.76,385462,25293,3.69,141087,6818,328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,*****
"Dr. Seuss
","
      Horton Hatches the Egg
",4.24,2751708,49091,4.16,35765,673,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,***
"Jessica Shirvington
","
      Embrace
",4.26,74356,6587,4.01,24267,1997,382,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,****
